,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle
,,,1 - Tail Whip,,,,1 - Tail Whip,,,,1 - Tail Whip,,,,1 - Tail Whip,,,,1 - Tail Whip,,,,1 - Tail Whip,,,,1 - Tail Whip,,,,1 - Tail Whip
,,,1 - Helping Hand,,,,1 - Helping Hand,,,,1 - Helping Hand,,,,1 - Helping Hand,,,,1 - Helping Hand,,,,1 - Helping Hand,,,,1 - Helping Hand,,,,1 - Helping Hand
,,,16 - Helping Hand,,,,8 - Baton Pass,,,,8 - Baton Pass,,,,8 - Baton Pass,,,,8 - Baton Pass,,,,8 - Baton Pass,,,,8 - Baton Pass,,,,8 - Baton Pass
,,,23 - Quick Attack,,,,16 - Flame Wheel,,,,16 - Electro Ball,,,,16 - BubbleBeam,,,,16 - Psybeam,,,,16 - Bite,,,,16 - Razor Leaf,,,,16 - Aurora Beam
,NORMAL,,30 - Bite,,FIRE,,23 - Fire Fang,,ELECTRIC,,23 - Quick Attack,,WATER,,23 - Quick Attack,,PSYCHIC,,23 - Quick Attack,,DARK,,23 - Charm,,GRASS,,23 - Quick Attack,,ICE,,23 - Quick Attack
,Ability 1,Adaptability,36 - Body Slam,,Ability 1,Flash Fire,30 - Crunch,,Ability 1,Volt Absorb,30 - Discharge,,Ability 1,Water Absorb,30 - Scald,,Ability 1,Magic Bounce,30 - Psyshock,,Ability 1,Magic Guard,30 - Knock Off,,Ability 1,Sap Sipper,30 - Synthesis,,Ability 1,Shield Dust,30 - Glaciate
,Ability 2,Adaptability,42 - Extremespeed,,Ability 2,Flash Fire,36 - Blaze Kick,,Ability 2,Volt Absorb,36 - Thunderbolt,,Ability 2,Water Absorb,36 - Muddy Water,,Ability 2,Magic Bounce,36 - Psychic,,Ability 2,Magic Guard,36 - Crunch,,Ability 2,Sap Sipper,36 - Leaf Blade,,Ability 2,Shield Dust,36 - Ice Beam
,Base Stats,,,,Base Stats,,42 - Extremespeed,,Base Stats,,42 - Extremespeed,,Base Stats,,42 - Haze,,Base Stats,,42 - Morning Sun,,Base Stats,,42 - Moonlight,,Base Stats,,42 - X-Scissor,,Base Stats,,42 - Extrasensory
,HP,55,,,HP,65,47 - Wild Charge,,HP,65,47 - Electroweb,,HP,130,47 - Icy Wind,,HP,65,47 - Future Sight,,HP,95,47 - Toxic,,HP,65,47 - Wild Charge,,HP,65,47 - Aura Sphere
,Attack,55,,,Attack,130,52 - Flare Blitz,,Attack,65,52 - Weather Ball,,Attack,65,52 - Recover,,Attack,65,52 - Aura Sphere,,Attack,65,52 - Screech,,Attack,130(+20),52 - Sacred Sword,,Attack,60,52 - Frost Breath
,Defense,50,,,Defense,60,60 - Close Combat,,Defense,60,60 - Zap Cannon,,Defense,60,60 - Hydro Cannon,,Defense,60,60 - Psycho Boost,,Defense,110,60 - Sucker Punch,,Defense,110(-20),60 - Power Whip,,Defense,110,60 - Sheer Cold
,Special Attack,40,,,Special Attack,65(-30),,,Special Attack,110,,,Special Attack,110,,,Special Attack,130,,,Special Attack,60,,,Special Attack,60,,,Special Attack,130,
,Special Defense,65,,,Special Defense,95(-15),,,Special Defense,95,,,Special Defense,95,,,Special Defense,95,,,Special Defense,130,,,Special Defense,65,,,Special Defense,65(-30),
,Speed,55,,,Speed,110(+45),,,Speed,130,,,Speed,65,,,Speed,110,,,Speed,65,,,Speed,95,,,Speed,95(+30),
,Now learns every TM + HM BUT the Eeveelutions don't.,,,,Evolves via leveling up while holding Charcoal during the day.,,,,Evolves via leveling up while holding Magnet during the day.,,,,Evolves via leveling up while holding Mystic Water during the day.,,,,Evolves via leveling up while holding Twisted Spoon during the day.,,,,Evolves via leveling up while holding Black Glasses during the day.,,,,Evolves via leveling up while holding Miracle Seed during the day.,,,,Evolves via leveling up while holding Never Melt Ice during the day.,,
,,,,,,,,,,,,,Now learns TM33,,,,,,,,,,,,,,,,Now learns TM19,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Porygon,,Learnset,,Porygon2,,Learnset,,Porygon-Z,,Learnset,,,,,,,,,,,,,,,,,,,,
,,,1 - Tackle,,,,1 - Tackle,,,,1 - Tackle,,,,,,,,,,,,,,,,,,,,
,,,7 - Mirror Shot,,,,7 - Mirror Shot,,,,7 - Mirror Shot,,,,,,,,,,,,,,,,,,,,
,,,12 - Swift,,,,12 - Swift,,,,12 - Swift,,,,,,,,,,,,,,,,,,,,
,,,20 - Recover,,,,20 - Recover,,,,20 - Recover,,,,,,,,,,,,,,,,,,,,
,,,24 - Metal Sound,,,,24 - Metal Sound,,,,24 - Metal Sound,,,,,,,,,,,,,,,,,,,,
,NORMAL,STEEL,30 - Icy Wind,,NORMAL,STEEL,30 - Icy Wind,,NORMAL,STEEL,30 - Icy Wind,,,,,,,,,,,,,,,,,,,,
,Ability 1,Analytic,35 - Flash Cannon,,Ability 1,Analytic,35 - Flash Cannon,,Ability 1,Adaptability,35 - Flash Cannon,,,,,,,,,,,,,,,,,,,,
,Ability 2,Download,40 - Tri Attack,,Ability 2,Download,40 - Tri Attack,,Ability 2,Download,40 - Tri Attack,,,,,,,,,,,,,,,,,,,,
,Base Stats,,45 - Reflect Type,,Base Stats,,45 - Reflect Type,,Base Stats,,45 - Reflect Type,,,,,,,,,,,,,,,,,,,,
,HP,65,50 - Techno Blast,,HP,85,50 - Techno Blast,,HP,85,50 - Techno Blast,,,,,,,,,,,,,,,,,,,,
,Attack,60,65 - Zap Cannon,,Attack,80,65 - Zap Cannon,,Attack,80,65 - Zap Cannon,,,,,,,,,,,,,,,,,,,,
,Defense,70,65 - Overheat,,Defense,90,65 - Overheat,,Defense,80(+10),65 - Overheat,,,,,,,,,,,,,,,,,,,,
,Special Attack,85,,,Special Attack,105,,,Special Attack,135,,,,,,,,,,,,,,,,,,,,,
,Special Defense,75,,,Special Defense,95,,,Special Defense,105(+30),,,,,,,,,,,,,,,,,,,,,
,Speed,40,,,Speed,60,,,Speed,95(+5),,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 25.,,,,Evolves at level 55.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Now learns TM83,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Omanyte,,Learnset,,Omastar,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Rock Throw,,,,1 - Rock Throw,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Water Gun,,,,1 - Water Gun,,,,,,,,,,,,,,,,,,,,,,,,
,,,13 - Mega Drain,,,,13 - Mega Drain,,,,,,,,,,,,,,,,,,,,,,,,
,,,19 - BubbleBeam,,,,19 - BubbleBeam,,,,,,,,,,,,,,,,,,,,,,,,
,,,25 - AncientPower,,,,25 - AncientPower,,,,,,,,,,,,,,,,,,,,,,,,
,WATER,ROCK,31 - Scald,,WATER,ROCK,31 - Scald,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Shell Armor,37 - Protect,,Ability 1,Shell Armor,37 - Protect,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Shell Armor,40 - Power Gem,,Ability 2,Shell Armor,40 - Power Gem,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,44 - Surf,,Base Stats,,44 - Surf,,,,,,,,,,,,,,,,,,,,,,,,
,HP,35,65 - Hydro Cannon,,HP,70,60 - Hydro Cannon,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,40,70 - Stealth Rock,,Attack,60,70 - Stealth Rock,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,100,,,Defense,125,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,90,,,Special Attack,125(+10),,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,55,,,Special Defense,70,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,45(+10),,,Speed,80(+30),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 40.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Now learns TM19, TM33",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kabuto,,Learnset,,Kabutops,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Leech Life,,,,1 - Leech Life,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Scratch,,,,1 - Scratch,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Absorb,,,,1 - Absorb,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Leer,,,,1 - Leer,,,,,,,,,,,,,,,,,,,,,,,,
,,,10 - Rock Tomb,,,,10 - Rock Tomb,,,,,,,,,,,,,,,,,,,,,,,,
,WATER,ROCK,19 - Aqua Jet,,WATER,ROCK,19 - Aqua Jet,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Rock Head,25 - Rock Slide,,Ability 1,Rock Head,25 - Rock Slide,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Rock Head,31 - Razor Shell,,Ability 2,Rock Head,31 - Razor Shell,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,37 - Protect,,Base Stats,,37 - Protect,,,,,,,,,,,,,,,,,,,,,,,,
,HP,30,40 - Waterfall,,HP,75(+15),40 - Waterfall,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,80,44 - Rock Climb,,Attack,115,44 - Rock Climb,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,90,50 - Stone Edge,,Defense,105,50 - Stone Edge,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,55,65 - Aqua Tail,,Special Attack,65,65 - Aqua Tail,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,45,75 - Superpower,,Special Defense,70,75 - Superpower,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,65(+10),,,Speed,100(+20),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 40.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Now learns TM26, TM33",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aerodactyl,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Wing Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8 - Agility,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15 - Rock Tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22 - Crunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29 - Rock Slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ROCK,FLYING,35 - Aerial Ace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Rock Head,40 - Rock Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Rock Head,45 - Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,52 - Superpower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HP,80,56 - Aqua Tail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,110(+5),62 - Stone Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,75(+10),67 - Brave Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Munchlax,,Learnset,,Snorlax,,Learnset,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Charm,,,,1 - Charm,,,,,,,,,,,,,,,,,,,,,,,,
,,,1 - Rock Tomb,,,,1 - Rock Tomb,,,,,,,,,,,,,,,,,,,,,,,,
,,,9 - Tackle,,,,9 - Tackle,,,,,,,,,,,,,,,,,,,,,,,,
,,,14 - Crunch,,,,14 - Crunch,,,,,,,,,,,,,,,,,,,,,,,,
,,,19 - Body Slam,,,,19 - Body Slam,,,,,,,,,,,,,,,,,,,,,,,,
,NORMAL,,27 - ThunderPunch,,NORMAL,,27 - ThunderPunch,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 1,Thick Fat,27 - Ice Punch,,Ability 1,Thick Fat,27 - Ice Punch,,,,,,,,,,,,,,,,,,,,,,,,
,Ability 2,Thick Fat,27 - Fire Punch,,Ability 2,Thick Fat,27 - Fire Punch,,,,,,,,,,,,,,,,,,,,,,,,
,Base Stats,,34 - Yawn,,Base Stats,,34 - Yawn,,,,,,,,,,,,,,,,,,,,,,,,
,HP,135,39 - Slack Off,,HP,160,39 - Slack Off,,,,,,,,,,,,,,,,,,,,,,,,
,Attack,85,44 - Hyper Voice,,Attack,110,44 - Hyper Voice,,,,,,,,,,,,,,,,,,,,,,,,
,Defense,40,50 - Rest,,Defense,65,50 - Rest,,,,,,,,,,,,,,,,,,,,,,,,
,Special Attack,40,60 - Giga Impact,,Special Attack,65,60 - Giga Impact,,,,,,,,,,,,,,,,,,,,,,,,
,Special Defense,85,,,Special Defense,110,,,,,,,,,,,,,,,,,,,,,,,,,
,Speed,5,,,Speed,30,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 25.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dratini,,Learnset,,Dragonair,,Learnset,,Dragonite,,Learnset,,,,,,,,,,,,,,,,,,,,
,,,1 - Wrap,,,,1 - Wrap,,,,1 - Wrap,,,,,,,,,,,,,,,,,,,,
,,,1 - Leer,,,,1 - Leer,,,,1 - Leer,,,,,,,,,,,,,,,,,,,,
,,,8 - Thunder Wave,,,,8 - Thunder Wave,,,,8 - Thunder Wave,,,,,,,,,,,,,,,,,,,,
,,,15 - Twister,,,,15 - Twister,,,,15 - Twister,,,,,,,,,,,,,,,,,,,,
,,,22 - DragonBreath,,,,22 - DragonBreath,,,,22 - DragonBreath,,,,,,,,,,,,,,,,,,,,
,DRAGON,,30 - Dragon Pulse,,DRAGON,,30 - Dragon Pulse,,DRAGON,FLYING,30 - Dragon Pulse,,,,,,,,,,,,,,,,,,,,
,Ability 1,Marvel Scale,35 - Extremespeed,,Ability 1,Marvel Scale,35 - Extremespeed,,Ability 1,Thick Fat,35 - Extremespeed,,,,,,,,,,,,,,,,,,,,
,Ability 2,Marvel Scale,44 - Heat Wave,,Ability 2,Marvel Scale,44 - Heat Wave,,Ability 2,Thick Fat,44 - Heat Wave,,,,,,,,,,,,,,,,,,,,
,Base Stats,,55 - Air Slash,,Base Stats,,55 - Air Slash,,Base Stats,,55 - Air Slash,,,,,,,,,,,,,,,,,,,,
,HP,51(+10),60 - Tailwind,,HP,61,60 - Tailwind,,HP,91,60 - Tailwind,,,,,,,,,,,,,,,,,,,,
,Attack,50(-14),65 - Aeroblast,,Attack,60(-24),65 - Aeroblast,,Attack,100(-34),65 - Aeroblast,,,,,,,,,,,,,,,,,,,,
,Defense,50(+5),70 - Roost,,Defense,65,70 - Roost,,Defense,95,70 - Roost,,,,,,,,,,,,,,,,,,,,
,Special Attack,64(+14),75 - Draco Meteor,,Special Attack,94(+24),75 - Draco Meteor,,Special Attack,134(+34),75 - Draco Meteor,,,,,,,,,,,,,,,,,,,,
,Special Defense,50,75 - Razor Wind,,Special Defense,70,75 - Razor Wind,,Special Defense,100,75 - Razor Wind,,,,,,,,,,,,,,,,,,,,
,Speed,50,,,Speed,100(+30),,,Speed,80,,,,,,,,,,,,,,,,,,,,,
,,,,,Evolves at level 27.,,,,Evolves at level 55.,,,,,,,,,,,,,,,,,,,,,,
